1730,13,11,1827,1890,George Campbell (New South Wales politician)
2540,10,8,1827,1904,Ellen Jeffreys
2235,11,2,1827,1901,Giorgi Kartvelishvili
10365,209,188,1827,1912,Edward S. Bragg
4991,20,4,1827,1904,Johann Nepomuk Beck
3098,5,3,1827,1897,Sergey Urusov
5055,76,67,1827,1852,Prince Gustaf, Duke of Uppland
2574,17,10,1827,1911,Simon Wing
3141,434,429,1827,1894,Charles Perkins Thompson
3743,9,2,1827,1901,Mikhail Nikolayevich Ostrovsky
5967,92,80,1827,1899,Thomas Clement Fletcher
2953,25,18,1827,1919,Inglis Palgrave
2366,3,1,1827,1896,William Henry DeWitt
5511,20,14,1827,1907,Hiram Parks Bell
3694,13,11,1827,-9999,Charles G. Cornell
1766,15,10,1827,1906,Charles Marryat
1943,5,2,1827,1906,Karl Bomansson
5939,4,3,1827,1882,Ottomar Gern
14540,116,97,1827,1889,John C. Brown
11529,362,288,1827,1910,William Holman Hunt
2935,10,7,1827,-9999,William Lewis (Delaware County, NY)
15174,12,7,1827,1889,William Hill (architect)
2936,15,8,1827,1866,John Solomon Rarey
38251,11,6,1827,1890,Diedrich A. Bohlen
2061,7,2,1827,1875,Josephine Clofullia
3644,13,6,1827,1890,Emily Jane Pfeiffer
3202,72,57,1827,1925,Charles D. Parker
1515,7,0,1827,1891,Adelheid Dietrich
3091,12,9,1827,1891,Charles R. Thomas (1827–1891)
1722,31,26,1827,1892,Charles Augustus Aiken
1182,8,3,1827,1875,John Henry Willcox
8871,99,90,1827,1908,Fidelia Fielding
3701,13,4,1827,1864,Samuel Hallett
2765,19,15,1827,1896,Frederick Wynne
3676,6,4,1827,1895,Ernst Stizenberger
4003,15,11,1827,1904,Kwasi Boakye
3861,156,148,1827,1910,Thomas Wilson (Minnesota)
2473,6,2,1827,1874,Evan William Evans
2537,155,147,1827,1918,Alfred Earle (bishop)
14741,613,559,1827,1890,Jyotirao Phule
2238,18,12,1827,1896,Ernesto Rossi (actor)
9126,25,14,1827,1904,Peter Staub
2301,6,4,1827,1892,Charles Curme
7302,33,19,1827,1867,Charles John Andersson
3753,53,45,1827,1869,John Russell (Ohio politician)
1761,9,3,1827,1884,William Henry Fisk
2362,5,3,1827,1891,Armand Lévy (activist)
8133,142,118,1827,1878,Catherine Winkworth
2276,5,2,1827,1920,Aharon Chelouche
23887,394,374,1827,1904,William Vernon Harcourt (politician)
7975,96,87,1827,1921,Pierre Cuypers
1788,3,0,1827,1901,Rasmus Berthelsen
6002,20,8,1827,1907,Bethel Coopwood
2099,7,4,1827,1905,Kokan Oyadomari
3191,19,15,1827,1899,Henry L. Cake
6517,37,31,1827,1896,William Pembroke Fetridge
6462,14,9,1827,1909,David Luckie
5963,20,14,1827,1918,Henrietta Dugdale
5993,30,12,1827,1877,Giuseppe Fanelli
3331,24,22,1827,1907,Emanuel Lehman
6028,32,23,1827,1895,Ward McAllister
6066,44,28,1827,1849,Goffredo Mameli
2223,11,6,1827,1911,Manuel Aguirre de Tejada
3080,9,8,1827,1898,Stevenson Archer (1827–1898)
2368,56,46,1827,1910,George Washington Ryland
677,4,3,1827,1888,Juan José Ulloa Solares
3623,5,4,1827,1893,Jean-Baptiste André Guillot
1343,10,6,1827,1881,Lucien Southard
5478,1,0,1827,1883,Miguel Vicente de Abreu
9376,59,53,1827,1881,Joshua Peter Bell
13643,41,34,1827,1885,Ratcliffe Pring
2634,2,1,1827,1898,Antonio Bottinelli
5433,17,15,1827,1892,Philip Vanderbyl
3729,12,10,1827,1899,Francisco Parra Duperón
6293,64,51,1827,1913,John Foster McCreight
4488,8,6,1827,1906,Richard Payne (cricketer, born 1827)
888,1,0,1827,1919,Mary Hames
1491,13,12,1827,1885,Colin Minton Campbell
3250,11,9,1827,1886,George William Latham
36124,51,37,1827,1925,John Rudolphus Booth
8007,20,8,1827,1898,Leopold Loeffler
25756,42,26,1827,1905,Oswald Achenbach
3351,25,19,1827,1901,Isaac Newton Evans
6680,34,25,1827,1915,John Medley Wood
2750,14,5,1827,1887,George Waller
3104,7,4,1827,-9999,Walter B. Smith (Medal of Honor)
3691,2,1,1827,1908,Antoine Pugliesi-Conti
5585,29,14,1827,1891,Arthur Bunster
3906,8,5,1827,-9999,Michael Egan (Wisconsin politician)
5083,38,29,1827,1865,John Macadam
4942,60,47,1827,1899,Alexander Balloch Grosart
6065,24,16,1827,1884,Ernst Friedrich Wilhelm Klinkerfues
1080,6,5,1827,1907,John R. Chapin
1218,5,4,1827,-9999,Charles W. Davis (Wisconsin)
2943,37,32,1827,1859,Carl Ludwig Doleschall
3715,7,6,1827,1915,João Cardoso de Meneses e Sousa, Baron of Paranapiacaba
3232,25,17,1827,1917,George Baillie-Hamilton-Arden, 11th Earl of Haddington
5471,24,11,1827,1908,David Johnson (American artist)
1550,7,6,1827,1885,Nikolay Alexeyevich Orlov
5289,71,53,1827,1900,Annie Turner Wittenmyer
943,6,2,1827,1899,Jakob Lukas Schabelitz
15915,88,74,1827,1903,Peter Turney
3589,15,13,1827,1908,John B. Van Petten
3723,5,4,1827,1893,Francisco de Paula Urrutia Ordóñez
3562,28,17,1827,1911,Nikolay Beketov
1577,10,2,1827,1891,Julia Niewiarowska-Brzozowska
8334,23,7,1827,1865,Augustus Wade Dwight
4451,10,4,1827,1897,James Smith (miner)
2862,4,2,1827,1885,George B. Glover
1015,5,3,1827,-9999,George Clarke (Canadian politician)
9533,9,5,1827,1907,Thomas Hodge (illustrator)
7131,3,2,1827,1903,Elijah B. Stoddard
6501,29,3,1827,1900,Henry Alfred Krishnapillai
9214,28,19,1827,1923,Candace Wheeler
6528,25,19,1827,1895,Étienne Léopold Trouvelot
3568,22,15,1827,1913,Eugene O'Keefe
4642,210,200,1827,1896,Paul-Armand Challemel-Lacour
4396,28,18,1827,1881,Edward Crossland
1852,60,51,1827,1897,Thomas Bowles Shannon
1789,93,90,1827,1887,John M. Berry
2364,4,3,1827,1887,Joseph Rusling Meeker
1088,4,3,1827,1913,Oscar Finch
3040,15,13,1827,1868,Lai Wenguang
3704,12,10,1827,1888,Tommaso Martinelli
4220,5,4,1827,1901,Soběslav Pinkas
1936,10,5,1827,1883,Benjamin H. Rand
1436,2,1,1827,1872,Jalal al-Din Mirza
4627,58,34,1827,1884,Hiester Clymer
